Order ID,Order Date,Ship Date,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Status
CA-2015-142944,2015-03-06,2015-03-11,Standard Class,Consumer,San Francisco,California,West,Technology,Copiers,Canon PC1060 Personal Laser Copier,1119.9840000000002,2,0.2,377.99459999999993,Completed
CA-2014-157882,2014-10-03,2014-10-08,Second Class,Corporate,Los Angeles,California,West,Furniture,Tables,Bevis Round Conference Room Tables and Bases,143.432,1,0.2,3.5857999999999848,Completed
CA-2014-157882,2014-10-03,2014-10-08,Second Class,Corporate,Los Angeles,California,West,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.764599999999994,Completed
CA-2014-104283,2014-06-27,2014-07-01,Standard Class,Consumer,Southaven,Mississippi,South,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",306.2,5,0.0,0.0,Completed
CA-2014-104283,2014-06-27,2014-07-01,Standard Class,Consumer,Southaven,Mississippi,South,Furniture,Tables,KI Adjustable-Height Table,85.98,1,0.0,22.354800000000004,Open
CA-2014-104283,2014-06-27,2014-07-01,Standard Class,Consumer,Southaven,Mississippi,South,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,4,0.0,53.75040000000001,Pending
CA-2017-142622,2017-10-30,2017-11-02,First Class,Consumer,Seattle,Washington,West,Furniture,Chairs,Novimex Fabric Task Chair,97.568,2,0.2,-6.0980000000000025,Open
CA-2017-142622,2017-10-30,2017-11-02,First Class,Consumer,Seattle,Washington,West,Furniture,Chairs,Global Super Steno Chair,614.272,8,0.2,-23.03520000000006,Completed
CA-2017-142622,2017-10-30,2017-11-02,First Class,Consumer,Seattle,Washington,West,Furniture,Bookcases,Bestar Classic Bookcase,199.98,2,0.0,37.99619999999999,Pending
CA-2016-132143,2016-09-03,2016-09-05,First Class,Corporate,Middletown,Connecticut,East,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",48.16,7,0.0,22.153599999999997,Pending
CA-2015-153108,2015-03-05,2015-03-09,Standard Class,Consumer,New Castle,Indiana,Central,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,23.92,2,0.0,6.697600000000001,Pending
CA-2015-153108,2015-03-05,2015-03-09,Standard Class,Consumer,New Castle,Indiana,Central,Office Supplies,Appliances,Staple holder,60.69,7,0.0,16.386300000000002,Pending
CA-2016-112676,2016-05-05,2016-05-08,First Class,Corporate,Murfreesboro,Tennessee,South,Office Supplies,Paper,Xerox 1965,14.352000000000002,3,0.2,5.2026,Pending
CA-2017-165687,2017-11-17,2017-11-23,Standard Class,Consumer,Salem,Virginia,South,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,35.04,2,0.0,12.264,Pending
US-2017-112928,2017-06-01,2017-06-05,Second Class,Corporate,Toledo,Ohio,East,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.480000000000004,5,0.2,1.311,Pending
CA-2017-143343,2017-06-10,2017-06-13,First Class,Consumer,Los Angeles,California,West,Office Supplies,Art,Newell 351,16.4,5,0.0,4.7559999999999985,Open
CA-2017-115154,2017-01-08,2017-01-11,First Class,Corporate,Seattle,Washington,West,Furniture,Tables,Balt Solid Wood Round Tables,892.98,2,0.0,80.3682,Open
CA-2015-149342,2015-04-20,2015-04-25,Standard Class,Corporate,Columbus,Georgia,South,Technology,Phones,Pyle PMP37LED,287.96999999999997,3,0.0,77.75189999999999,Completed
CA-2015-149342,2015-04-20,2015-04-25,Standard Class,Corporate,Columbus,Georgia,South,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0.0,297.69,Completed
CA-2015-149342,2015-04-20,2015-04-25,Standard Class,Corporate,Columbus,Georgia,South,Office Supplies,Paper,Xerox 2,12.96,2,0.0,6.2208000000000006,Completed
CA-2015-130995,2015-11-01,2015-11-06,Standard Class,Corporate,New York City,New York,East,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,4.95,1,0.0,1.3365,Completed
CA-2017-127929,2017-12-23,2017-12-27,Standard Class,Corporate,Middletown,Connecticut,East,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",181.95,3,0.0,38.2095,Open
CA-2015-113145,2015-11-01,2015-11-05,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,13.52,4,0.0,6.219199999999999,Pending
CA-2015-113145,2015-11-01,2015-11-05,Standard Class,Consumer,New York City,New York,East,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",259.7,5,0.0,106.477,Open
CA-2015-113145,2015-11-01,2015-11-05,Standard Class,Consumer,New York City,New York,East,Technology,Phones,Plantronics MX500i Earset,42.95,1,0.0,1.288499999999999,Completed
CA-2015-113145,2015-11-01,2015-11-05,Standard Class,Consumer,New York City,New York,East,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,0.0,601.9699,Pending
CA-2015-113145,2015-11-01,2015-11-05,Standard Class,Consumer,New York City,New York,East,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,503.96,4,0.0,125.99000000000001,Pending
CA-2014-162362,2014-11-14,2014-11-18,Standard Class,Consumer,Midland,Michigan,Central,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,12.72,3,0.0,6.36,Pending
CA-2014-162362,2014-11-14,2014-11-18,Standard Class,Consumer,Midland,Michigan,Central,Office Supplies,Binders,Avery Durable Binders,11.52,4,0.0,5.6448,Pending
CA-2016-106558,2016-01-17,2016-01-21,Standard Class,Corporate,Columbus,Georgia,South,Technology,Accessories,First Data FD10 PIN Pad,316.0,4,0.0,31.599999999999966,Pending
CA-2017-157931,2017-09-17,2017-09-22,Second Class,Home Office,Roswell,Georgia,South,Furniture,Chairs,Global Ergonomic Managers Chair,723.92,4,0.0,188.2192,Pending
CA-2017-157931,2017-09-17,2017-09-22,Second Class,Home Office,Roswell,Georgia,South,Office Supplies,Paper,Easy-staple paper,106.32,3,0.0,49.97039999999999,Pending
CA-2016-115574,2016-12-23,2016-12-24,First Class,Corporate,Chicago,Illinois,Central,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",141.37199999999999,2,0.3,-14.137200000000014,Open
CA-2015-160794,2015-08-06,2015-08-08,First Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,Xerox 188,27.216,3,0.2,9.865799999999998,Open
CA-2017-116225,2017-11-05,2017-11-09,Standard Class,Consumer,New York City,New York,East,Technology,Accessories,Enermax Aurora Lite Keyboard,390.75,5,0.0,171.93000000000006,Completed
US-2017-120418,2017-06-11,2017-06-12,First Class,Home Office,Peoria,Arizona,West,Furniture,Chairs,Global Leather Executive Chair,280.79200000000003,1,0.2,35.09899999999996,Completed
US-2017-120418,2017-06-11,2017-06-12,First Class,Home Office,Peoria,Arizona,West,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",68.44800000000001,4,0.2,7.700399999999995,Completed
US-2017-120418,2017-06-11,2017-06-12,First Class,Home Office,Peoria,Arizona,West,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,5,0.2,6.602999999999998,Completed
US-2017-120418,2017-06-11,2017-06-12,First Class,Home Office,Peoria,Arizona,West,Office Supplies,Art,Newell 319,15.872,1,0.2,1.9839999999999982,Open
US-2017-120418,2017-06-11,2017-06-12,First Class,Home Office,Peoria,Arizona,West,Office Supplies,Storage,Fellowes Officeware Wire Shelving,215.592,3,0.2,-48.50820000000001,Pending
CA-2017-122035,2017-07-20,2017-07-25,Standard Class,Corporate,Sioux Falls,South Dakota,Central,Office Supplies,Labels,Avery 486,14.62,2,0.0,6.8713999999999995,Open
CA-2017-122035,2017-07-20,2017-07-25,Standard Class,Corporate,Sioux Falls,South Dakota,Central,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",416.32,2,0.0,112.40640000000002,Completed
CA-2017-122035,2017-07-20,2017-07-25,Standard Class,Corporate,Sioux Falls,South Dakota,Central,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,43.0,5,0.0,20.21,Pending
CA-2017-122035,2017-07-20,2017-07-25,Standard Class,Corporate,Sioux Falls,South Dakota,Central,Furniture,Chairs,Novimex Fabric Task Chair,182.94,3,0.0,27.440999999999995,Pending
CA-2017-122035,2017-07-20,2017-07-25,Standard Class,Corporate,Sioux Falls,South Dakota,Central,Office Supplies,Binders,Cardinal Slant-D Ring Binders,60.83,7,0.0,30.415,Pending
CA-2017-122035,2017-07-20,2017-07-25,Standard Class,Corporate,Sioux Falls,South Dakota,Central,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0.0,132.58980000000003,Pending
CA-2015-117828,2015-12-23,2015-12-26,First Class,Consumer,Richmond,Virginia,South,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,194.32,4,0.0,56.352799999999974,Pending
CA-2017-165491,2017-03-20,2017-03-24,Standard Class,Corporate,Seattle,Washington,West,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,265.93,7,0.0,63.8232,Pending
CA-2015-109470,2015-12-31,2016-01-03,Second Class,Corporate,Henderson,Kentucky,South,Office Supplies,Binders,Tuf-Vin Binders,94.74,3,0.0,44.52779999999999,Pending
CA-2015-109470,2015-12-31,2016-01-03,Second Class,Corporate,Henderson,Kentucky,South,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",60.64,4,0.0,27.894399999999997,Open
CA-2015-109470,2015-12-31,2016-01-03,Second Class,Corporate,Henderson,Kentucky,South,Office Supplies,Binders,Aluminum Screw Posts,76.3,5,0.0,38.15,Open
CA-2015-109470,2015-12-31,2016-01-03,Second Class,Corporate,Henderson,Kentucky,South,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,364.79999999999995,12,0.0,167.808,Completed
CA-2015-105102,2015-09-15,2015-09-19,Second Class,Corporate,New York City,New York,East,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,79.87200000000001,3,0.2,29.951999999999998,Completed
CA-2015-105102,2015-09-15,2015-09-19,Second Class,Corporate,New York City,New York,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",46.384,1,0.2,1.159600000000001,Completed
CA-2015-105102,2015-09-15,2015-09-19,Second Class,Corporate,New York City,New York,East,Office Supplies,Paper,Xerox 1967,12.96,2,0.0,6.2208000000000006,Completed
CA-2017-138422,2017-09-23,2017-09-26,First Class,Home Office,Fort Collins,Colorado,West,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352000000000002,3,0.2,5.2026,Open
US-2015-147739,2015-12-25,2015-12-29,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,4,0.2,-68.39200000000005,Pending
CA-2016-155187,2016-09-24,2016-09-26,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2,0.0,2.937199999999997,Open
CA-2016-155187,2016-09-24,2016-09-26,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,5,0.0,20.85,Completed
CA-2017-169285,2017-03-21,2017-03-25,Standard Class,Consumer,Lafayette,Indiana,Central,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4,5,0.0,133.152,Pending
CA-2017-169285,2017-03-21,2017-03-25,Standard Class,Consumer,Lafayette,Indiana,Central,Office Supplies,Paper,Xerox 196,5.78,1,0.0,2.8322000000000003,Pending
CA-2014-140886,2014-09-30,2014-10-04,Standard Class,Consumer,Clarksville,Tennessee,South,Office Supplies,Appliances,Holmes Odor Grabber,69.21600000000001,6,0.2,11.247599999999995,Pending
CA-2017-152695,2017-12-10,2017-12-10,Same Day,Consumer,Fairfield,Connecticut,East,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042000000000005,Pending
CA-2017-152695,2017-12-10,2017-12-10,Same Day,Consumer,Fairfield,Connecticut,East,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,426.78999999999996,7,0.0,123.76909999999995,Pending
CA-2014-110639,2014-08-23,2014-08-23,Same Day,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 1994,25.92,4,0.0,12.441600000000001,Pending
CA-2014-110639,2014-08-23,2014-08-23,Same Day,Consumer,New York City,New York,East,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,45.92,4,0.0,22.5008,Pending
CA-2014-121727,2014-08-19,2014-08-24,Standard Class,Consumer,Columbus,Ohio,East,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,10.72,2,0.2,1.7419999999999987,Open
CA-2016-137736,2016-11-10,2016-11-15,Standard Class,Consumer,Warner Robins,Georgia,South,Office Supplies,Art,Newell 315,41.86,7,0.0,10.465,Open
US-2014-143231,2014-12-31,2015-01-03,First Class,Home Office,Franklin,Massachusetts,East,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,0.0,23.384,Completed
US-2014-143231,2014-12-31,2015-01-03,First Class,Home Office,Franklin,Massachusetts,East,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,113.97,3,0.0,27.3528,Completed
US-2014-155894,2014-07-26,2014-07-30,Second Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",123.55199999999999,3,0.2,-29.343599999999995,Completed
CA-2016-119025,2016-02-22,2016-02-28,Standard Class,Home Office,Milwaukee,Wisconsin,Central,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490.32,9,0.0,137.28960000000004,Completed
CA-2016-159373,2016-03-13,2016-03-18,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,5,0.2,24.527999999999995,Open
CA-2016-159373,2016-03-13,2016-03-18,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.2719999999999998,2,0.8,-2.162400000000001,Pending
CA-2016-159373,2016-03-13,2016-03-18,Standard Class,Consumer,San Antonio,Texas,Central,Furniture,Tables,Hon Non-Folding Utility Tables,557.585,5,0.3,0.0,Open
CA-2017-109701,2017-12-02,2017-12-03,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Binders,3-ring staple pack,9.024000000000001,6,0.2,3.1583999999999985,Completed
CA-2017-109701,2017-12-02,2017-12-03,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.573199999999996,Pending
CA-2017-109701,2017-12-02,2017-12-03,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2,0.0,5.3214,Pending
CA-2017-109701,2017-12-02,2017-12-03,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0.0,22.251600000000003,Pending
CA-2017-109701,2017-12-02,2017-12-03,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Art,Prang Dustless Chalk Sticks,10.08,6,0.0,5.04,Pending
CA-2015-111514,2015-08-31,2015-09-02,First Class,Corporate,San Francisco,California,West,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.831,7,0.15,200.95460000000008,Pending
CA-2015-111514,2015-08-31,2015-09-02,First Class,Corporate,San Francisco,California,West,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,5,0.2,46.3185,Pending
CA-2015-111514,2015-08-31,2015-09-02,First Class,Corporate,San Francisco,California,West,Technology,Accessories,Memorex Micro Travel Drive 32 GB,36.51,1,0.0,15.699300000000001,Pending
CA-2015-111514,2015-08-31,2015-09-02,First Class,Corporate,San Francisco,California,West,Technology,Machines,Lexmark S315 Color Inkjet Printer,239.976,3,0.2,80.99189999999999,Open
US-2014-148838,2014-03-17,2014-03-21,Standard Class,Corporate,New York City,New York,East,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.746,7,0.4,-447.5946999999999,Open
US-2014-148838,2014-03-17,2014-03-21,Standard Class,Corporate,New York City,New York,East,Furniture,Tables,Balt Solid Wood Round Tables,1071.576,4,0.4,-553.6476,Completed
US-2014-148838,2014-03-17,2014-03-21,Standard Class,Corporate,New York City,New York,East,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",613.908,3,0.4,-122.78160000000003,Completed
US-2014-148838,2014-03-17,2014-03-21,Standard Class,Corporate,New York City,New York,East,Office Supplies,Paper,Xerox 1926,34.86,7,0.0,16.3842,Completed
US-2014-148838,2014-03-17,2014-03-21,Standard Class,Corporate,New York City,New York,East,Office Supplies,Paper,Xerox 1918,155.04,4,0.0,75.9696,Completed
CA-2017-136497,2017-04-16,2017-04-20,Standard Class,Consumer,Columbus,Ohio,East,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,13.710000000000003,5,0.7,-10.053999999999998,Open
US-2016-108637,2016-03-13,2016-03-18,Standard Class,Home Office,Waynesboro,Virginia,South,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88,2,0.0,40.9216,Pending
US-2016-108637,2016-03-13,2016-03-18,Standard Class,Home Office,Waynesboro,Virginia,South,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,0.0,44.8896,Open
US-2016-108637,2016-03-13,2016-03-18,Standard Class,Home Office,Waynesboro,Virginia,South,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,46.0,4,0.0,20.7,Completed
CA-2014-102295,2014-11-24,2014-11-26,Second Class,Consumer,Sacramento,California,West,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",120.71199999999999,1,0.2,-18.106799999999993,Pending
CA-2017-123659,2017-02-10,2017-02-13,First Class,Consumer,Clinton,Maryland,East,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),23.12,4,0.0,11.328800000000001,Pending
US-2016-129469,2016-09-23,2016-09-27,Standard Class,Corporate,Fairfield,Ohio,East,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.7040000000001,6,0.2,-26.635200000000026,Pending
US-2016-129469,2016-09-23,2016-09-27,Standard Class,Corporate,Fairfield,Ohio,East,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.912,2,0.2,0.30700000000000016,Pending
CA-2017-155152,2017-07-07,2017-07-09,Second Class,Corporate,Warwick,Rhode Island,East,Technology,Accessories,Hypercom P1300 Pinpad,252.0,4,0.0,93.24000000000001,Pending
CA-2016-159940,2016-07-07,2016-07-11,Second Class,Corporate,Aurora,Illinois,Central,Furniture,Furnishings,Flat Face Poster Frame,60.288000000000004,8,0.6,-27.129599999999996,Pending
CA-2016-159940,2016-07-07,2016-07-11,Second Class,Corporate,Aurora,Illinois,Central,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,2.632,1,0.2,0.8224999999999999,Pending
CA-2016-159940,2016-07-07,2016-07-11,Second Class,Corporate,Aurora,Illinois,Central,Office Supplies,Paper,Tops Wirebound Message Log Books,23.688000000000002,9,0.2,7.698599999999999,Open
